time;model_id;model_name;port_name;data
114.22;14;(9,7);;<23.609>
114.22;15;(8,7);;<23.612>
114.22;16;(9,9);;<23.609>
114.22;17;(6,7);;<23.637>
114.22;18;(3,7);;<23.653>
114.22;19;(2,7);;<23.643>
114.22;20;(1,7);;<23.628>
114.22;21;(0,7);;<23.615>
114.22;22;(9,6);;<23.635>
114.22;23;(6,6);;<23.661>
114.22;24;(5,6);;<23.673>
114.22;25;(2,6);;<23.667>
114.22;26;(7,7);;<23.622>
114.22;27;(0,6);;<23.641>
114.22;28;(8,5);;<23.670>
114.22;29;(7,5);;<23.679>
114.22;30;(3,9);;<23.653>
114.22;31;(5,2);;<23.726>
114.22;32;(2,9);;<23.643>
114.22;33;(9,5);;<23.668>
114.22;34;(9,1);;<23.668>
114.22;35;(8,8);;<23.602>
114.22;36;(4,6);;<23.679>
114.22;37;(2,2);;<23.720>
114.22;38;(7,1);;<23.679>
114.22;39;(6,1);;<23.691>
114.22;40;(4,2);;<23.731>
114.22;41;(0,3);;<23.709>
114.22;42;(8,9);;<23.612>
114.22;43;(2,1);;<23.696>
114.22;44;(5,9);;<23.650>
114.22;45;(7,3);;<23.714>
114.22;46;(1,1);;<23.684>
114.22;47;(3,0);;<23.677>
114.22;48;(3,3);;<23.737>
114.22;49;(2,8);;<23.634>
114.22;50;(0,9);;<23.615>
114.22;51;(8,3);;<23.706>
114.22;52;(5,5);;<23.702>
114.22;53;(5,7);;<23.650>
114.22;54;(0,1);;<23.673>
114.22;55;(1,4);;<23.709>
114.22;56;(9,8);;<23.599>
114.22;57;(6,0);;<23.661>
114.22;58;(1,2);;<23.709>
114.22;59;(0,0);;<23.641>
114.22;60;(4,0);;<23.679>
114.22;61;(3,1);;<23.705>
114.22;62;(2,4);;<23.720>
114.22;63;(5,0);;<23.673>
114.22;64;(8,0);;<23.638>
114.22;65;(7,0);;<23.647>
114.22;66;(6,2);;<23.715>
114.22;67;(3,2);;<23.728>
114.22;68;(3,5);;<23.705>
114.22;69;(3,6);;<23.677>
114.22;70;(2,0);;<23.667>
114.22;71;(7,2);;<23.704>
114.22;72;(8,6);;<23.638>
114.22;73;(8,2);;<23.696>
114.22;74;(0,2);;<23.699>
114.22;75;(4,1);;<23.707>
114.22;76;(9,2);;<23.694>
114.22;77;(1,3);;<23.718>
114.22;78;(9,3);;<23.704>
114.22;79;(1,5);;<23.684>
114.22;80;(6,5);;<23.691>
114.22;81;(3,8);;<23.644>
114.22;82;(2,3);;<23.729>
114.22;83;(5,3);;<23.735>
114.22;84;(6,3);;<23.725>
114.22;85;(4,3);;<23.739>
114.22;86;(0,4);;<23.699>
114.22;87;(4,7);;<23.656>
114.22;88;(0,5);;<23.673>
114.22;89;(3,4);;<23.728>
114.22;90;(4,4);;<23.731>
114.22;91;(4,5);;<23.707>
114.22;92;(7,4);;<23.704>
114.22;93;(5,4);;<23.726>
114.22;94;(1,6);;<23.653>
114.22;95;(9,0);;<23.635>
114.22;96;(8,4);;<23.696>
114.22;97;(6,4);;<23.715>
114.22;98;(7,6);;<23.647>
114.22;99;(1,0);;<23.653>
114.22;100;(9,4);;<23.694>
114.22;101;(8,1);;<23.670>
114.22;102;(5,1);;<23.702>
114.22;103;(2,5);;<23.696>
114.438;17;(6,7);;<23.904>
114.438;17;(6,7);;<23.904>
114.438;17;(6,7);;<23.904>
114.438;18;(3,7);;<23.787>
114.438;23;(6,6);;<24.196>
114.438;24;(5,6);;<24.475>
114.438;26;(7,7);;<23.756>
114.438;29;(7,5);;<24.080>
114.438;36;(4,6);;<24.213>
114.438;37;(2,2);;<25.964>
114.438;40;(4,2);;<24.479>
114.438;41;(0,3);;<24.207>
114.438;43;(2,1);;<25.192>
114.438;45;(7,3);;<23.847>
114.438;46;(1,1);;<24.681>
114.438;47;(3,0);;<24.175>
114.438;48;(3,3);;<24.868>
114.438;52;(5,5);;<24.905>
114.438;53;(5,7);;<24.050>
114.438;54;(0,1);;<24.172>
114.438;55;(1,4);;<24.208>
114.438;58;(1,2);;<25.205>
114.438;59;(0,0);;<23.890>
114.438;60;(4,0);;<23.928>
114.438;61;(3,1);;<24.703>
114.438;62;(2,4);;<24.468>
114.438;67;(3,2);;<25.224>
114.438;68;(3,5);;<24.106>
114.438;69;(3,6);;<23.944>
114.438;70;(2,0);;<24.415>
114.438;74;(0,2);;<24.447>
114.438;75;(4,1);;<24.206>
114.438;77;(1,3);;<24.716>
114.438;80;(6,5);;<24.493>
114.438;82;(2,3);;<25.225>
114.438;83;(5,3);;<24.135>
114.438;84;(6,3);;<23.992>
114.438;85;(4,3);;<24.505>
114.438;86;(0,4);;<23.948>
114.438;87;(4,7);;<23.923>
114.438;89;(3,4);;<24.494>
114.438;90;(4,4);;<24.514>
114.438;91;(4,5);;<24.509>
114.438;92;(7,4);;<23.971>
114.438;93;(5,4);;<24.527>
114.438;97;(6,4);;<24.250>
114.438;98;(7,6);;<23.915>
114.438;99;(1,0);;<24.152>
115.22;4;(7,9);;<23.629>
115.22;4;(7,9);;<23.629>
115.22;4;(7,9);;<23.629>
115.22;5;(6,9);;<23.641>
115.22;6;(4,9);;<23.658>
115.22;7;(1,9);;<23.634>
115.22;8;(7,8);;<23.620>
115.22;9;(6,8);;<23.633>
115.22;10;(5,8);;<23.644>
115.22;11;(4,8);;<23.650>
115.22;12;(1,8);;<23.626>
115.22;13;(0,8);;<23.614>
115.22;14;(9,7);;<23.617>
115.22;15;(8,7);;<23.620>
115.22;16;(9,9);;<23.617>
115.22;17;(6,7);;<23.641>
115.22;18;(3,7);;<23.655>
115.22;19;(2,7);;<23.646>
115.22;20;(1,7);;<23.634>
115.22;21;(0,7);;<23.623>
115.22;22;(9,6);;<23.640>
115.22;23;(6,6);;<23.662>
115.22;24;(5,6);;<23.673>
115.22;25;(2,6);;<23.667>
115.22;26;(7,7);;<23.629>
115.22;27;(0,6);;<23.645>
115.22;28;(8,5);;<23.670>
115.22;29;(7,5);;<23.678>
115.22;30;(3,9);;<23.655>
115.22;31;(5,2);;<23.719>
115.22;32;(2,9);;<23.646>
115.22;33;(9,5);;<23.668>
115.22;34;(9,1);;<23.668>
115.22;35;(8,8);;<23.611>
115.22;36;(4,6);;<23.678>
115.22;37;(2,2);;<23.714>
115.22;38;(7,1);;<23.678>
115.22;39;(6,1);;<23.689>
115.22;40;(4,2);;<23.723>
115.22;41;(0,3);;<23.704>
115.22;42;(8,9);;<23.620>
115.22;43;(2,1);;<23.693>
115.22;44;(5,9);;<23.652>
115.22;45;(7,3);;<23.708>
115.22;46;(1,1);;<23.682>
115.22;47;(3,0);;<23.676>
115.22;48;(3,3);;<23.729>
115.22;49;(2,8);;<23.638>
115.22;50;(0,9);;<23.623>
115.22;51;(8,3);;<23.701>
115.22;52;(5,5);;<23.698>
115.22;53;(5,7);;<23.652>
115.22;54;(0,1);;<23.673>
115.22;55;(1,4);;<23.704>
115.22;56;(9,8);;<23.609>
115.22;57;(6,0);;<23.662>
115.22;58;(1,2);;<23.704>
115.22;59;(0,0);;<23.645>
115.22;60;(4,0);;<23.678>
115.22;61;(3,1);;<23.701>
115.22;62;(2,4);;<23.714>
115.22;63;(5,0);;<23.673>
115.22;64;(8,0);;<23.642>
115.22;65;(7,0);;<23.651>
115.22;66;(6,2);;<23.710>
115.22;67;(3,2);;<23.722>
115.22;68;(3,5);;<23.701>
115.22;69;(3,6);;<23.676>
115.22;70;(2,0);;<23.667>
115.22;71;(7,2);;<23.700>
115.22;72;(8,6);;<23.642>
115.22;73;(8,2);;<23.693>
115.22;74;(0,2);;<23.695>
115.22;75;(4,1);;<23.703>
115.22;76;(9,2);;<23.691>
115.22;77;(1,3);;<23.712>
115.22;78;(9,3);;<23.699>
115.22;79;(1,5);;<23.682>
115.22;80;(6,5);;<23.689>
115.22;81;(3,8);;<23.648>
115.22;82;(2,3);;<23.722>
115.22;83;(5,3);;<23.727>
115.22;84;(6,3);;<23.718>
115.22;85;(4,3);;<23.731>
115.22;86;(0,4);;<23.695>
115.22;87;(4,7);;<23.658>
115.22;88;(0,5);;<23.673>
115.22;89;(3,4);;<23.722>
115.22;90;(4,4);;<23.723>
115.22;91;(4,5);;<23.703>
115.22;92;(7,4);;<23.700>
115.22;93;(5,4);;<23.719>
115.22;94;(1,6);;<23.656>
115.22;95;(9,0);;<23.640>
115.22;96;(8,4);;<23.693>
115.22;97;(6,4);;<23.710>
115.22;98;(7,6);;<23.651>
115.22;99;(1,0);;<23.656>
115.22;100;(9,4);;<23.691>
115.22;101;(8,1);;<23.670>
115.22;102;(5,1);;<23.698>
115.22;103;(2,5);;<23.693>
115.438;6;(4,9);;<23.741>
115.438;6;(4,9);;<23.741>
115.438;6;(4,9);;<23.741>
115.438;7;(1,9);;<23.800>
115.438;8;(7,8);;<23.665>
115.438;9;(6,8);;<23.722>
115.438;10;(5,8);;<23.748>
115.438;11;(4,8);;<23.739>
115.438;15;(8,7);;<23.664>
115.438;16;(9,9);;<23.645>
115.438;17;(6,7);;<23.908>
115.438;18;(3,7);;<23.789>
115.438;19;(2,7);;<23.691>
115.438;23;(6,6);;<24.197>
115.438;24;(5,6);;<24.296>
115.438;25;(2,6);;<23.756>
115.438;26;(7,7);;<23.762>
115.438;28;(8,5);;<23.774>
115.438;29;(7,5);;<23.990>
115.438;30;(3,9);;<23.822>
115.438;31;(5,2);;<24.017>
115.438;32;(2,9);;<23.840>
115.438;33;(9,5);;<23.696>
115.438;34;(9,1);;<23.834>
115.438;35;(8,8);;<23.626>
115.438;36;(4,6);;<24.213>
115.438;37;(2,2);;<25.087>
115.438;40;(4,2);;<24.394>
115.438;41;(0,3);;<24.202>
115.438;43;(2,1);;<24.857>
115.438;44;(5,9);;<23.680>
115.438;45;(7,3);;<23.842>
115.438;46;(1,1);;<24.680>
115.438;47;(3,0);;<24.175>
115.438;48;(3,3);;<24.860>
115.438;49;(2,8);;<23.653>
115.438;50;(0,9);;<23.706>
115.438;51;(8,3);;<23.746>
115.438;52;(5,5);;<24.454>
115.438;53;(5,7);;<23.964>
115.438;54;(0,1);;<24.171>
115.438;55;(1,4);;<24.203>
115.438;58;(1,2);;<24.868>
115.438;59;(0,0);;<23.895>
115.438;60;(4,0);;<23.927>
115.438;61;(3,1);;<24.698>
115.438;62;(2,4);;<24.385>
115.438;63;(5,0);;<23.756>
115.438;66;(6,2);;<23.799>
115.438;67;(3,2);;<24.930>
115.438;68;(3,5);;<24.179>
115.438;69;(3,6);;<23.943>
115.438;70;(2,0);;<24.249>
115.438;71;(7,2);;<23.744>
115.438;72;(8,6);;<23.731>
115.438;73;(8,2);;<23.707>
115.438;74;(0,2);;<24.277>
115.438;75;(4,1);;<24.202>
115.438;76;(9,2);;<23.885>
115.438;77;(1,3);;<24.710>
115.438;78;(9,3);;<23.866>
115.438;79;(1,5);;<23.849>
115.438;80;(6,5);;<24.312>
115.438;81;(3,8);;<23.692>
115.438;82;(2,3);;<24.930>
115.438;83;(5,3);;<24.205>
115.438;84;(6,3);;<23.985>
115.438;85;(4,3);;<24.497>
115.438;86;(0,4);;<23.945>
115.438;87;(4,7);;<23.925>
115.438;88;(0,5);;<23.756>
115.438;89;(3,4);;<24.488>
115.438;90;(4,4);;<24.507>
115.438;91;(4,5);;<24.410>
115.438;92;(7,4);;<23.967>
115.438;93;(5,4);;<24.426>
115.438;95;(9,0);;<23.723>
115.438;96;(8,4);;<23.782>
115.438;97;(6,4);;<24.245>
115.438;98;(7,6);;<23.918>
115.438;99;(1,0);;<24.154>
115.438;100;(9,4);;<23.774>
115.438;102;(5,1);;<23.865>
115.438;103;(2,5);;<23.991>
116.22;4;(7,9);;<23.634>
116.22;4;(7,9);;<23.634>
116.22;4;(7,9);;<23.634>
116.22;5;(6,9);;<23.645>
116.22;6;(4,9);;<23.659>
116.22;7;(1,9);;<23.639>
116.22;8;(7,8);;<23.627>
116.22;9;(6,8);;<23.638>
116.22;10;(5,8);;<23.648>
116.22;11;(4,8);;<23.653>
116.22;12;(1,8);;<23.632>
116.22;13;(0,8);;<23.622>
116.22;14;(9,7);;<23.625>
116.22;15;(8,7);;<23.626>
116.22;16;(9,9);;<23.625>
116.22;17;(6,7);;<23.645>
116.22;18;(3,7);;<23.657>
116.22;19;(2,7);;<23.650>
116.22;20;(1,7);;<23.639>
116.22;21;(0,7);;<23.629>
116.22;22;(9,6);;<23.644>
116.22;23;(6,6);;<23.664>
116.22;24;(5,6);;<23.673>
116.22;25;(2,6);;<23.668>
116.22;26;(7,7);;<23.634>
116.22;27;(0,6);;<23.649>
116.22;28;(8,5);;<23.670>
116.22;29;(7,5);;<23.677>
116.22;30;(3,9);;<23.657>
116.22;31;(5,2);;<23.713>
116.22;32;(2,9);;<23.650>
116.22;33;(9,5);;<23.669>
116.22;34;(9,1);;<23.669>
116.22;35;(8,8);;<23.619>
116.22;36;(4,6);;<23.677>
116.22;37;(2,2);;<23.709>
116.22;38;(7,1);;<23.677>
116.22;39;(6,1);;<23.687>
116.22;40;(4,2);;<23.717>
116.22;41;(0,3);;<23.700>
116.22;42;(8,9);;<23.626>
116.22;43;(2,1);;<23.691>
116.22;44;(5,9);;<23.655>
116.22;45;(7,3);;<23.704>
116.22;46;(1,1);;<23.681>
116.22;47;(3,0);;<23.675>
116.22;48;(3,3);;<23.722>
116.22;49;(2,8);;<23.643>
116.22;50;(0,9);;<23.629>
116.22;51;(8,3);;<23.697>
116.22;52;(5,5);;<23.695>
116.22;53;(5,7);;<23.655>
116.22;54;(0,1);;<23.673>
116.22;55;(1,4);;<23.700>
116.22;56;(9,8);;<23.617>
116.22;57;(6,0);;<23.664>
116.22;58;(1,2);;<23.700>
116.22;59;(0,0);;<23.649>
116.22;60;(4,0);;<23.677>
116.22;61;(3,1);;<23.698>
116.22;62;(2,4);;<23.709>
116.22;63;(5,0);;<23.673>
116.22;64;(8,0);;<23.646>
116.22;65;(7,0);;<23.653>
116.22;66;(6,2);;<23.705>
116.22;67;(3,2);;<23.716>
116.22;68;(3,5);;<23.698>
116.22;69;(3,6);;<23.675>
116.22;70;(2,0);;<23.668>
116.22;71;(7,2);;<23.696>
116.22;72;(8,6);;<23.646>
116.22;73;(8,2);;<23.690>
116.22;74;(0,2);;<23.692>
116.22;75;(4,1);;<23.699>
116.22;76;(9,2);;<23.688>
116.22;77;(1,3);;<23.707>
116.22;78;(9,3);;<23.696>
116.22;79;(1,5);;<23.681>
116.22;80;(6,5);;<23.687>
116.22;81;(3,8);;<23.651>
116.22;82;(2,3);;<23.716>
116.22;83;(5,3);;<23.720>
116.22;84;(6,3);;<23.712>
116.22;85;(4,3);;<23.724>
116.22;86;(0,4);;<23.692>
116.22;87;(4,7);;<23.659>
116.22;88;(0,5);;<23.673>
116.22;89;(3,4);;<23.716>
116.22;90;(4,4);;<23.717>
116.22;91;(4,5);;<23.699>
116.22;92;(7,4);;<23.696>
116.22;93;(5,4);;<23.713>
116.22;94;(1,6);;<23.658>
116.22;95;(9,0);;<23.644>
116.22;96;(8,4);;<23.690>
116.22;97;(6,4);;<23.705>
116.22;98;(7,6);;<23.653>
116.22;99;(1,0);;<23.658>
116.22;100;(9,4);;<23.688>
116.22;101;(8,1);;<23.670>
116.22;102;(5,1);;<23.695>
116.22;103;(2,5);;<23.691>
116.438;4;(7,9);;<23.651>
116.438;4;(7,9);;<23.651>
116.438;4;(7,9);;<23.651>
116.438;5;(6,9);;<23.684>
116.438;6;(4,9);;<23.809>
116.438;7;(1,9);;<23.837>
116.438;8;(7,8);;<23.693>
116.438;9;(6,8);;<23.747>
116.438;10;(5,8);;<23.785>
116.438;11;(4,8);;<23.789>
116.438;12;(1,8);;<23.687>
116.438;13;(0,8);;<23.653>
116.438;14;(9,7);;<23.641>
116.438;15;(8,7);;<23.692>
116.438;16;(9,9);;<23.675>
116.438;17;(6,7);;<23.909>
116.438;18;(3,7);;<23.822>
116.438;19;(2,7);;<23.716>
116.438;20;(1,7);;<23.655>
116.438;22;(9,6);;<23.683>
116.438;23;(6,6);;<24.089>
116.438;24;(5,6);;<24.187>
116.438;25;(2,6);;<23.832>
116.438;26;(7,7);;<23.799>
116.438;27;(0,6);;<23.679>
116.438;28;(8,5);;<23.808>
116.438;29;(7,5);;<23.991>
116.438;30;(3,9);;<23.871>
116.438;31;(5,2);;<24.073>
116.438;32;(2,9);;<23.890>
116.438;33;(9,5);;<23.749>
116.438;34;(9,1);;<23.867>
116.438;35;(8,8);;<23.648>
116.438;36;(4,6);;<24.130>
116.438;37;(2,2);;<24.847>
116.438;38;(7,1);;<23.694>
116.438;39;(6,1);;<23.762>
116.438;40;(4,2);;<24.408>
116.438;41;(0,3);;<24.192>
116.438;42;(8,9);;<23.645>
116.438;43;(2,1);;<24.633>
116.438;44;(5,9);;<23.735>
116.438;45;(7,3);;<23.869>
116.438;46;(1,1);;<24.471>
116.438;47;(3,0);;<24.168>
116.438;48;(3,3);;<24.675>
116.438;49;(2,8);;<23.727>
116.438;50;(0,9);;<23.752>
116.438;51;(8,3);;<23.813>
116.438;52;(5,5);;<24.340>
116.438;53;(5,7);;<23.968>
116.438;54;(0,1);;<24.165>
116.438;55;(1,4);;<24.219>
116.438;56;(9,8);;<23.636>
116.438;57;(6,0);;<23.694>
116.438;58;(1,2);;<24.642>
116.438;59;(0,0);;<23.957>
116.438;60;(4,0);;<23.985>
116.438;61;(3,1);;<24.502>
116.438;62;(2,4);;<24.399>
116.438;63;(5,0);;<23.796>
116.438;64;(8,0);;<23.677>
116.438;66;(6,2);;<23.869>
116.438;67;(3,2);;<24.717>
116.438;68;(3,5);;<24.208>
116.438;69;(3,6);;<23.989>
116.438;70;(2,0);;<24.253>
116.438;71;(7,2);;<23.762>
116.438;72;(8,6);;<23.755>
116.438;73;(8,2);;<23.775>
116.438;74;(0,2);;<24.277>
116.438;75;(4,1);;<24.218>
116.438;76;(9,2);;<23.929>
116.438;77;(1,3);;<24.512>
116.438;78;(9,3);;<23.909>
116.438;79;(1,5);;<23.909>
116.438;80;(6,5);;<24.200>
116.438;81;(3,8);;<23.766>
116.438;82;(2,3);;<24.718>
116.438;83;(5,3);;<24.231>
116.438;84;(6,3);;<24.026>
116.438;85;(4,3);;<24.480>
116.438;86;(0,4);;<24.000>
116.438;87;(4,7);;<23.923>
116.438;88;(0,5);;<23.796>
116.438;89;(3,4);;<24.472>
116.438;90;(4,4);;<24.447>
116.438;91;(4,5);;<24.324>
116.438;92;(7,4);;<23.960>
116.438;93;(5,4);;<24.338>
116.438;94;(1,6);;<23.733>
116.438;95;(9,0);;<23.767>
116.438;96;(8,4);;<23.826>
116.438;97;(6,4);;<24.158>
116.438;98;(7,6);;<23.917>
116.438;99;(1,0);;<24.150>
116.438;100;(9,4);;<23.838>
116.438;101;(8,1);;<23.726>
116.438;102;(5,1);;<23.923>
116.438;103;(2,5);;<24.050>
117.22;4;(7,9);;<23.639>
117.22;4;(7,9);;<23.639>
117.22;4;(7,9);;<23.639>
117.22;5;(6,9);;<23.648>
117.22;6;(4,9);;<23.661>
117.22;7;(1,9);;<23.643>
117.22;8;(7,8);;<23.633>
117.22;9;(6,8);;<23.642>
117.22;10;(5,8);;<23.651>
117.22;11;(4,8);;<23.655>
117.22;12;(1,8);;<23.637>
117.22;13;(0,8);;<23.628>
117.22;14;(9,7);;<23.631>
117.22;15;(8,7);;<23.632>
117.22;16;(9,9);;<23.631>
117.22;17;(6,7);;<23.648>
117.22;18;(3,7);;<23.659>
117.22;19;(2,7);;<23.652>
117.22;20;(1,7);;<23.643>
117.22;21;(0,7);;<23.635>
117.22;22;(9,6);;<23.648>
117.22;23;(6,6);;<23.665>
117.22;24;(5,6);;<23.673>
117.22;25;(2,6);;<23.668>
117.22;26;(7,7);;<23.639>
117.22;27;(0,6);;<23.652>
117.22;28;(8,5);;<23.670>
117.22;29;(7,5);;<23.677>
117.22;30;(3,9);;<23.659>
117.22;31;(5,2);;<23.708>
117.22;32;(2,9);;<23.652>
117.22;33;(9,5);;<23.669>
117.22;34;(9,1);;<23.669>
117.22;35;(8,8);;<23.626>
117.22;36;(4,6);;<23.676>
117.22;37;(2,2);;<23.704>
117.22;38;(7,1);;<23.677>
117.22;39;(6,1);;<23.685>
117.22;40;(4,2);;<23.712>
117.22;41;(0,3);;<23.696>
117.22;42;(8,9);;<23.632>
117.22;43;(2,1);;<23.688>
117.22;44;(5,9);;<23.657>
117.22;45;(7,3);;<23.700>
117.22;46;(1,1);;<23.680>
117.22;47;(3,0);;<23.675>
117.22;48;(3,3);;<23.716>
117.22;49;(2,8);;<23.646>
117.22;50;(0,9);;<23.635>
117.22;51;(8,3);;<23.694>
117.22;52;(5,5);;<23.692>
117.22;53;(5,7);;<23.657>
117.22;54;(0,1);;<23.673>
117.22;55;(1,4);;<23.697>
117.22;56;(9,8);;<23.624>
117.22;57;(6,0);;<23.665>
117.22;58;(1,2);;<23.697>
117.22;59;(0,0);;<23.652>
117.22;60;(4,0);;<23.676>
117.22;61;(3,1);;<23.694>
117.22;62;(2,4);;<23.704>
117.22;63;(5,0);;<23.673>
117.22;64;(8,0);;<23.649>
117.22;65;(7,0);;<23.656>
117.22;66;(6,2);;<23.701>
117.22;67;(3,2);;<23.710>
117.22;68;(3,5);;<23.694>
117.22;69;(3,6);;<23.675>
117.22;70;(2,0);;<23.668>
117.22;71;(7,2);;<23.693>
117.22;72;(8,6);;<23.649>
117.22;73;(8,2);;<23.687>
117.22;74;(0,2);;<23.689>
117.22;75;(4,1);;<23.696>
117.22;76;(9,2);;<23.686>
117.22;77;(1,3);;<23.703>
117.22;78;(9,3);;<23.693>
117.22;79;(1,5);;<23.680>
117.22;80;(6,5);;<23.685>
117.22;81;(3,8);;<23.653>
117.22;82;(2,3);;<23.711>
117.22;83;(5,3);;<23.714>
117.22;84;(6,3);;<23.707>
117.22;85;(4,3);;<23.718>
117.22;86;(0,4);;<23.689>
117.22;87;(4,7);;<23.661>
117.22;88;(0,5);;<23.673>
117.22;89;(3,4);;<23.710>
117.22;90;(4,4);;<23.712>
117.22;91;(4,5);;<23.696>
117.22;92;(7,4);;<23.693>
117.22;93;(5,4);;<23.708>
117.22;94;(1,6);;<23.660>
117.22;95;(9,0);;<23.648>
117.22;96;(8,4);;<23.687>
117.22;97;(6,4);;<23.701>
117.22;98;(7,6);;<23.656>
117.22;99;(1,0);;<23.660>
117.22;100;(9,4);;<23.686>
117.22;101;(8,1);;<23.670>
117.22;102;(5,1);;<23.692>
117.22;103;(2,5);;<23.688>
117.438;4;(7,9);;<23.677>
117.438;4;(7,9);;<23.677>
117.438;4;(7,9);;<23.677>
117.438;5;(6,9);;<23.715>
117.438;6;(4,9);;<23.856>
117.438;7;(1,9);;<23.879>
117.438;8;(7,8);;<23.719>
117.438;9;(6,8);;<23.775>
117.438;10;(5,8);;<23.817>
117.438;11;(4,8);;<23.830>
117.438;12;(1,8);;<23.728>
117.438;13;(0,8);;<23.685>
117.438;14;(9,7);;<23.669>
117.438;15;(8,7);;<23.718>
117.438;16;(9,9);;<23.712>
117.438;17;(6,7);;<23.899>
117.438;18;(3,7);;<23.855>
117.438;19;(2,7);;<23.770>
117.438;20;(1,7);;<23.701>
117.438;21;(0,7);;<23.666>
117.438;22;(9,6);;<23.715>
117.438;23;(6,6);;<24.044>
117.438;24;(5,6);;<24.119>
117.438;25;(2,6);;<23.879>
117.438;26;(7,7);;<23.806>
117.438;27;(0,6);;<23.720>
117.438;28;(8,5);;<23.836>
117.438;29;(7,5);;<23.967>
117.438;30;(3,9);;<23.918>
117.438;31;(5,2);;<24.110>
117.438;32;(2,9);;<23.928>
117.438;33;(9,5);;<23.793>
117.438;34;(9,1);;<23.904>
117.438;35;(8,8);;<23.676>
117.438;36;(4,6);;<24.099>
117.438;37;(2,2);;<24.635>
117.438;38;(7,1);;<23.735>
117.438;39;(6,1);;<23.803>
117.438;40;(4,2);;<24.359>
117.438;41;(0,3);;<24.169>
117.438;42;(8,9);;<23.672>
117.438;43;(2,1);;<24.487>
117.438;44;(5,9);;<23.780>
117.438;45;(7,3);;<23.895>
117.438;46;(1,1);;<24.377>
117.438;47;(3,0);;<24.148>
117.438;48;(3,3);;<24.574>
117.438;49;(2,8);;<23.775>
117.438;50;(0,9);;<23.791>
117.438;51;(8,3);;<23.853>
117.438;52;(5,5);;<24.246>
117.438;53;(5,7);;<23.947>
117.438;54;(0,1);;<24.136>
117.438;55;(1,4);;<24.199>
117.438;56;(9,8);;<23.664>
117.438;57;(6,0);;<23.733>
117.438;58;(1,2);;<24.495>
117.438;59;(0,0);;<23.960>
117.438;60;(4,0);;<24.001>
117.438;61;(3,1);;<24.414>
117.438;62;(2,4);;<24.351>
117.438;63;(5,0);;<23.845>
117.438;64;(8,0);;<23.706>
117.438;65;(7,0);;<23.687>
117.438;66;(6,2);;<23.912>
117.438;67;(3,2);;<24.578>
117.438;68;(3,5);;<24.206>
117.438;69;(3,6);;<23.999>
117.438;70;(2,0);;<24.197>
117.438;71;(7,2);;<23.811>
117.438;72;(8,6);;<23.782>
117.438;73;(8,2);;<23.816>
117.438;74;(0,2);;<24.218>
117.438;75;(4,1);;<24.199>
117.438;76;(9,2);;<23.961>
117.438;77;(1,3);;<24.423>
117.438;78;(9,3);;<23.951>
117.438;79;(1,5);;<23.958>
117.438;80;(6,5);;<24.131>
117.438;81;(3,8);;<23.813>
117.438;82;(2,3);;<24.578>
117.438;83;(5,3);;<24.225>
117.438;84;(6,3);;<24.032>
117.438;85;(4,3);;<24.427>
117.438;86;(0,4);;<24.014>
117.438;87;(4,7);;<23.929>
117.438;88;(0,5);;<23.845>
117.438;89;(3,4);;<24.419>
117.438;90;(4,4);;<24.391>
117.438;91;(4,5);;<24.270>
117.438;92;(7,4);;<23.961>
117.438;93;(5,4);;<24.283>
117.438;94;(1,6);;<23.778>
117.438;95;(9,0);;<23.804>
117.438;96;(8,4);;<23.862>
117.438;97;(6,4);;<24.124>
117.438;98;(7,6);;<23.907>
117.438;99;(1,0);;<24.123>
117.438;100;(9,4);;<23.881>
117.438;101;(8,1);;<23.761>
117.438;102;(5,1);;<23.970>
117.438;103;(2,5);;<24.090>
118.22;4;(7,9);;<23.643>
118.22;4;(7,9);;<23.643>
118.22;4;(7,9);;<23.643>
118.22;5;(6,9);;<23.651>
118.22;6;(4,9);;<23.662>
118.22;7;(1,9);;<23.647>
118.22;8;(7,8);;<23.638>
118.22;9;(6,8);;<23.646>
118.22;10;(5,8);;<23.653>
118.22;11;(4,8);;<23.657>
118.22;12;(1,8);;<23.641>
118.22;13;(0,8);;<23.634>
118.22;14;(9,7);;<23.636>
118.22;15;(8,7);;<23.638>
118.22;16;(9,9);;<23.636>
118.22;17;(6,7);;<23.651>
118.22;18;(3,7);;<23.661>
118.22;19;(2,7);;<23.655>
118.22;20;(1,7);;<23.647>
118.22;21;(0,7);;<23.640>
118.22;22;(9,6);;<23.651>
118.22;23;(6,6);;<23.666>
118.22;24;(5,6);;<23.673>
118.22;25;(2,6);;<23.669>
118.22;26;(7,7);;<23.643>
118.22;27;(0,6);;<23.654>
118.22;28;(8,5);;<23.671>
118.22;29;(7,5);;<23.676>
118.22;30;(3,9);;<23.661>
118.22;31;(5,2);;<23.704>
118.22;32;(2,9);;<23.655>
118.22;33;(9,5);;<23.669>
118.22;34;(9,1);;<23.669>
118.22;35;(8,8);;<23.632>
118.22;36;(4,6);;<23.676>
118.22;37;(2,2);;<23.700>
118.22;38;(7,1);;<23.676>
118.22;39;(6,1);;<23.683>
118.22;40;(4,2);;<23.707>
118.22;41;(0,3);;<23.693>
118.22;42;(8,9);;<23.638>
118.22;43;(2,1);;<23.686>
118.22;44;(5,9);;<23.659>
118.22;45;(7,3);;<23.696>
118.22;46;(1,1);;<23.679>
118.22;47;(3,0);;<23.675>
